date,77491_32247,77495_32247,77500_32247,77500_32252,77504_32234,77504_32238,77504_32243,77504_32247,77504_32252,77509_32238,77509_32243,77509_32247,77509_32252,77513_32243,77513_32247,77513_32252,77513_32256,77513_32261,77518_32252,77518_32256,77518_32261,77518_32265,77522_32234,77522_32238,77522_32256,77522_32261,77522_32265,77522_32270,77527_32234,77527_32238,77527_32243,77527_32247,77527_32265,77527_32270,77527_32274,77527_32279,77527_32283,77531_32234,77531_32238,77531_32243,77531_32247,77531_32252,77531_32256,77531_32261,77531_32265,77531_32270,77531_32274,77531_32279,77531_32283,77531_32288,77536_32234,77536_32247,77536_32252,77536_32256,77536_32261,77536_32265,77536_32270,77536_32274,77536_32279,77536_32283,77536_32288,77540_32229,77540_32234,77540_32270,77540_32274,77540_32279,77540_32283,77540_32288,77545_32274,.geo
2008_06_06,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,0,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,0,0,-11000,-11000,-11000,-11000,0,0,0,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_07,34,38,38,27,25,48,38,38,29,40,40,38,29,40,39,39,29,23,39,29,23,23,30,36,23,23,23,20,30,30,36,33,23,23,23,0,0,30,30,31,33,33,23,23,23,23,23,0,0,0,30,31,33,23,23,21,21,0,0,0,0,39,30,21,17,0,0,0,17,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_08,24,0,0,14,0,0,0,0,0,18,15,0,0,0,0,-11000,-11000,-11000,0,-11000,0,0,16,15,0,0,0,0,0,16,0,0,0,-11000,-11000,-11000,-11000,0,0,0,0,-11000,-11000,-11000,0,0,-11000,-11000,-11000,-11000,0,0,-11000,-11000,-11000,-11000,0,0,-11000,-11000,-11000,0,0,0,0,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_09,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,15,-11000,-11000,18,-11000,18,18,18,18,0,-11000,18,18,18,13,0,-11000,-11000,-11000,-11000,16,12,18,13,13,-11000,-11000,0,-11000,-11000,-11000,-11000,-11000,16,13,13,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,16,16,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_10,65,70,70,68,64,50,70,70,68,50,40,72,68,45,42,72,16,45,42,16,34,11,44,57,16,0,0,0,50,50,72,52,0,0,0,0,0,50,50,71,52,38,28,0,0,0,0,0,0,0,50,54,38,28,28,0,0,0,0,0,0,44,77,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_11,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,68,-11000,-11000,-11000,64,53,-11000,30,-11000,53,30,25,26,23,32,30,25,12,21,23,24,32,36,12,21,0,0,0,29,28,31,36,13,13,16,12,0,0,0,0,0,29,31,13,16,13,17,0,0,0,0,0,28,29,0,0,0,0,0,33,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_12,65,65,65,55,59,59,60,58,58,52,46,56,58,39,48,56,27,15,48,27,0,0,52,58,18,0,0,0,52,58,47,37,0,0,0,0,0,57,62,62,37,14,14,0,0,21,0,0,0,0,57,72,14,28,15,15,21,0,0,0,0,57,62,21,0,0,0,0,17,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_13,67,56,56,44,79,58,52,56,47,67,52,60,47,67,60,47,26,39,33,26,20,11,22,67,26,15,0,0,-11000,-11000,60,29,0,0,0,0,0,-11000,-11000,-11000,29,11,0,15,0,0,0,0,0,0,-11000,27,11,19,0,11,0,0,0,0,0,-11000,-11000,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_14,-11000,41,41,41,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,41,37,37,41,37,37,17,-11000,61,37,16,16,0,-11000,61,61,45,16,19,0,0,0,-11000,61,45,45,55,29,29,16,19,0,0,0,0,-11000,55,55,29,29,19,21,21,0,0,0,-11000,62,21,21,0,0,0,24,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_15,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_16,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_17,28,25,25,16,15,13,17,23,0,11,10,23,0,26,20,14,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,0,-11000,0,0,0,0,0,0,0,0,-11000,-11000,-11000,-11000,-11000,0,10,0,0,0,0,-11000,-11000,-11000,-11000,-11000,10,-11000,-11000,-11000,0,-11000,0,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_18,27,15,15,15,63,67,36,36,-11000,54,54,-11000,-11000,32,-11000,-11000,-11000,0,-11000,-11000,0,0,24,31,-11000,0,0,0,0,0,-11000,0,0,0,-11000,-11000,0,12,12,0,0,0,0,0,0,-11000,-11000,-11000,0,0,12,0,0,-11000,0,0,-11000,-11000,0,0,0,12,12,-11000,-11000,0,0,0,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_19,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_20,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,0,-11000,-11000,-11000,29,53,0,-11000,-11000,-11000,-11000,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_21,43,51,51,41,51,34,40,51,41,34,40,51,41,40,35,41,13,0,13,13,0,0,35,25,0,0,0,0,51,56,37,38,0,0,0,0,0,51,56,61,38,12,12,0,0,0,0,0,0,0,51,50,12,20,0,0,0,0,0,0,0,50,51,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_22,55,50,50,52,52,53,66,61,50,24,24,61,50,20,29,41,23,50,0,23,0,20,0,53,0,0,0,0,0,0,43,15,0,0,0,0,0,34,59,26,15,0,0,0,0,0,0,0,0,0,34,54,0,0,0,0,0,0,0,0,0,23,52,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_23,-11000,-11000,-11000,18,-11000,-11000,-11000,18,18,-11000,-11000,18,18,-11000,18,-11000,11,0,11,11,0,0,-11000,-11000,11,0,0,0,-11000,16,16,-11000,0,0,0,0,0,19,16,16,-11000,-11000,0,0,0,0,0,0,0,0,19,0,-11000,0,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_24,40,47,47,47,23,34,47,47,29,16,0,62,29,0,25,27,10,36,0,10,0,0,0,49,0,0,0,0,0,23,29,10,0,0,0,0,0,15,23,45,10,0,0,0,0,0,0,0,0,0,15,73,0,0,0,0,0,0,0,0,0,39,78,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_25,-11000,50,50,-11000,-11000,-11000,-11000,50,46,-11000,-11000,39,46,26,39,46,35,40,18,35,20,20,-11000,-11000,0,0,0,0,-11000,-11000,18,-11000,0,0,0,0,0,-11000,-11000,-11000,-11000,0,0,0,0,0,0,0,0,0,-11000,-11000,0,-11000,0,0,0,0,0,0,0,-11000,-11000,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_26,41,56,56,33,56,18,23,56,15,29,23,49,15,0,10,0,15,21,0,15,0,0,0,35,0,0,0,0,0,56,35,34,0,0,0,0,0,43,56,34,34,0,0,0,0,0,0,0,0,0,43,59,0,0,0,0,0,0,0,0,0,64,43,0,0,0,0,0,14,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_27,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_28,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_29,57,57,57,61,61,33,28,61,18,33,28,41,18,21,0,18,0,55,0,0,0,18,0,29,0,0,0,0,0,10,29,0,0,0,0,0,0,16,45,18,0,0,0,0,0,0,0,0,0,0,16,64,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_06_30,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_01,48,48,48,64,15,48,43,52,13,0,0,52,13,0,17,0,27,0,0,27,0,0,0,35,0,0,0,0,0,12,33,10,0,0,0,0,0,16,65,16,10,0,0,0,0,0,0,0,0,0,16,53,0,0,0,0,0,0,0,0,0,30,40,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_02,54,61,61,61,56,37,54,61,61,37,25,25,61,25,25,13,13,46,13,13,0,0,0,37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_03,49,40,40,40,25,0,56,50,0,0,0,28,0,0,0,0,0,45,0,0,0,0,0,32,0,0,0,0,0,62,27,12,0,0,0,0,0,0,62,31,12,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,21,45,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_04,38,38,38,14,58,61,49,49,14,24,49,49,14,14,14,14,0,0,0,0,0,0,0,24,0,0,0,0,13,0,0,0,0,0,0,0,0,13,21,0,0,0,0,0,0,0,0,0,0,0,13,48,0,0,0,0,0,0,0,0,0,23,13,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_05,27,27,27,18,22,31,53,43,18,0,0,43,18,0,0,0,0,15,0,0,0,0,17,11,0,0,0,0,0,46,11,0,0,0,0,0,0,28,46,39,0,12,0,0,0,0,0,0,0,0,28,39,12,0,0,0,0,0,0,0,0,17,13,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_06,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_07,41,21,21,21,19,19,23,21,0,19,23,21,0,23,10,0,0,0,0,0,0,0,16,16,0,0,0,0,27,16,16,26,0,0,0,0,0,27,48,48,26,13,13,0,0,0,0,0,0,0,27,61,13,14,0,0,0,0,0,0,0,18,27,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_08,30,22,22,35,28,30,50,47,14,0,0,47,14,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,14,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_09,13,13,13,14,0,15,13,13,14,15,15,15,14,15,15,16,15,15,16,15,10,-11000,15,15,16,10,-11000,-11000,15,12,15,15,10,0,-11000,-11000,-11000,15,12,12,15,15,15,10,10,0,-11000,-11000,-11000,-11000,15,11,15,10,10,10,0,-11000,-11000,-11000,-11000,15,12,0,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_10,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,0,-11000,0,0,0,-11000,-11000,0,0,0,0,-11000,-11000,0,0,0,0,-11000,-11000,-11000,-11000,-11000,11,0,0,0,0,0,-11000,-11000,-11000,-11000,0,-11000,-11000,0,0,0,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_11,0,0,0,18,35,20,13,15,12,10,10,15,12,10,13,12,0,0,13,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_12,16,25,25,14,34,0,52,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,-11000,0,0,0,0,0,0,0,-11000,-11000,0,0,0,0,0,0,0,0,0,0,0,-11000,-11000,0,0,0,0,0,0,0,0,0,-11000,-11000,0,-11000,0,0,0,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_13,43,43,43,43,-11000,-11000,-11000,38,25,-11000,-11000,38,25,20,20,25,13,-11000,0,13,0,-11000,-11000,-11000,0,0,-11000,-11000,-11000,-11000,0,0,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,0,0,0,0,0,-11000,-11000,-11000,-11000,-11000,-11000,0,0,0,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_14,0,0,0,-11000,-11000,0,0,0,-11000,0,0,0,-11000,0,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,0,-11000,-11000,-11000,-11000,0,0,0,0,-11000,-11000,-11000,0,0,0,0,0,0,-11000,-11000,-11000,-11000,0,0,0,0,0,0,0,-11000,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_15,53,35,35,12,19,25,34,23,0,0,34,23,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,34,0,0,0,0,0,0,0,0,0,0,20,42,0,0,0,0,0,0,0,0,0,13,20,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_16,-11000,16,16,16,-11000,-11000,-11000,16,16,-11000,-11000,16,16,-11000,-11000,16,0,0,13,0,0,0,-11000,-11000,0,0,0,0,49,-11000,-11000,13,0,0,0,0,0,49,49,34,13,21,0,0,0,0,0,0,0,0,49,41,21,21,0,0,0,0,0,0,0,27,49,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_17,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_18,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_19,0,30,30,0,0,0,11,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11000,0,0,17,0,0,-11000,-11000,-11000,0,-11000,0,63,43,0,0,0,0,-11000,-11000,0,0,-11000,-11000,0,26,0,0,0,-11000,-11000,0,-11000,-11000,-11000,0,57,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_20,-11000,-11000,-11000,17,0,0,0,-11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,-11000,0,0,0,0,0,0,0,0,0,0,20,-11000,-11000,0,0,0,0,0,0,0,0,-11000,-11000,-11000,0,0,0,0,-11000,-11000,-11000,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_21,0,26,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,-11000,-11000,0,0,0,0,0,32,32,-11000,-11000,-11000,0,0,0,0,0,0,0,0,32,-11000,-11000,0,0,0,0,0,0,0,0,-11000,32,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_22,26,15,15,13,0,17,0,15,0,0,0,0,0,0,0,0,0,-11000,0,0,0,-11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11000,-11000,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_23,16,16,16,0,0,0,11,16,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,48,48,20,13,0,0,0,0,0,44,48,13,13,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,16,67,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_24,-11000,12,12,0,28,0,35,0,0,0,0,0,0,0,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,24,-11000,-11000,-11000,-11000,0,0,0,0,-11000,-11000,-11000,0,0,37,0,13,0,0,-11000,-11000,-11000,-11000,-11000,0,0,0,37,11,0,0,0,-11000,-11000,-11000,0,0,0,11,66,-11000,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_26,0,0,0,18,17,0,38,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,24,54,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_27,18,18,18,24,37,26,26,20,24,14,14,20,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_28,-11000,0,0,-11000,0,0,0,0,-11000,0,0,0,-11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-11000,-11000,-11000,-11000,20,21,12,0,-11000,-11000,0,0,0,-11000,-11000,-11000,-11000,20,0,-11000,-11000,0,0,-11000,-11000,-11000,-11000,-11000,0,20,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_29,14,14,14,-11000,19,19,16,-11000,-11000,13,16,-11000,-11000,13,-11000,-11000,0,-11000,-11000,0,0,-11000,12,10,0,-11000,-11000,-11000,0,0,-11000,-11000,-11000,0,-11000,-11000,-11000,0,0,0,-11000,-11000,-11000,-11000,-11000,0,-11000,-11000,-11000,0,0,0,-11000,-11000,-11000,0,0,0,-11000,-11000,0,0,0,0,0,-11000,0,0,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,26,26,16,0,16,0,0,0,0,0,0,0,0,26,16,16,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_07_31,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_08_01,0,0,0,0,14,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,54,33,0,0,0,0,0,0,0,54,55,43,0,19,0,0,0,0,0,0,0,0,54,43,19,19,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_08_02,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,24,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_08_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
2008_08_04,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,48,16,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599813]}"
